id_brut_db,id_anunt_normalizat,id_procedura_finala,relatie
ot:CN1029210:award-4,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-5,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-6,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-7,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-8,CN1029210,CN1029210,acelasi anunt
ot:CN1029210:award-9,CN1029210,CN1029210,acelasi anunt
ot:SCN1083061:award-1,SCN1083061,SCN1083061,acelasi anunt
ot:SCN1083061:award-2,SCN1083061,SCN1083061,acelasi anunt
ot:CAN1052193:award-1,CAN1052193,CAN1052193,acelasi anunt
ot:CAN1052194:award-1,CAN1052194,CAN1052194,acelasi anunt
ot:CAN1052195:award-1,CAN1052195,CAN1052195,acelasi anunt
ot:CAN1052196:award-1,CAN1052196,CAN1052196,acelasi anunt
ot:CAN1052198:award-1,CAN1052198,CAN1052198,acelasi anunt
ot:CAN1052200:award-1,CAN1052200,CAN1052200,acelasi anunt
ot:CAN1052204:award-1,CAN1052204,CAN1052204,acelasi anunt
ot:CAN1052206:award-1,CAN1052206,CAN1052206,acelasi anunt
ot:CAN1052294:award-1,CAN1052294,CAN1052294,acelasi anunt
ot:CAN1052349:award-1,CAN1052349,CAN1052349,acelasi anunt
ot:CAN1052353:award-1,CAN1052353,CAN1052353,acelasi anunt
ot:CAN1052355:award-1,CAN1052355,CAN1052355,acelasi anunt
ot:CAN1052356:award-1,CAN1052356,CAN1052356,acelasi anunt
ot:CAN1052360:award-1,CAN1052360,CAN1052360,acelasi anunt
ot:CAN1052417:award-1,CAN1052417,CAN1052417,acelasi anunt
ot:CAN1052419:award-1,CAN1052419,CAN1052419,acelasi anunt
ot:CAN1052429:award-1,CAN1052429,CAN1052429,acelasi anunt
ot:CAN1052431:award-1,CAN1052431,CAN1052431,acelasi anunt
ot:CAN1052451:award-1,CAN1052451,CAN1052451,acelasi anunt
ot:CAN1052453:award-1,CAN1052453,CAN1052453,acelasi anunt
ot:CAN1052455:award-1,CAN1052455,CAN1052455,acelasi anunt
ot:CAN1052456:award-1,CAN1052456,CAN1052456,acelasi anunt
ot:CAN1052466:award-1,CAN1052466,CAN1052466,acelasi anunt
ot:CAN1052467:award-1,CAN1052467,CAN1052467,acelasi anunt
ot:CAN1052471:award-1,CAN1052471,CAN1052471,acelasi anunt
ot:CAN1052475:award-1,CAN1052475,CAN1052475,acelasi anunt
ot:CAN1052476:award-1,CAN1052476,CAN1052476,acelasi anunt
ot:CAN1052477:award-1,CAN1052477,CAN1052477,acelasi anunt
ot:CAN1052478:award-1,CAN1052478,CAN1052478,acelasi anunt
ot:CAN1052479:award-1,CAN1052479,CAN1052479,acelasi anunt
ot:CAN1052480:award-1,CAN1052480,CAN1052480,acelasi anunt
ot:CAN1052481:award-1,CAN1052481,CAN1052481,acelasi anunt
ot:CAN1052482:award-1,CAN1052482,CAN1052482,acelasi anunt
ot:CAN1052483:award-1,CAN1052483,CAN1052483,acelasi anunt
ot:CAN1052484:award-1,CAN1052484,CAN1052484,acelasi anunt
ot:CAN1052485:award-1,CAN1052485,CAN1052485,acelasi anunt
ot:CN1026205:award-1,CN1026205,CN1026205,acelasi anunt
ot:CAN1052488:award-1,CAN1052488,CAN1052488,acelasi anunt
ot:CAN1052489:award-1,CAN1052489,CAN1052489,acelasi anunt
ot:CAN1052491:award-1,CAN1052491,CAN1052491,acelasi anunt
ot:CAN1052492:award-1,CAN1052492,CAN1052492,acelasi anunt
ot:CAN1052493:award-1,CAN1052493,CAN1052493,acelasi anunt
ot:CAN1052494:award-1,CAN1052494,CAN1052494,acelasi anunt
ot:CAN1052495:award-1,CAN1052495,CAN1052495,acelasi anunt
ot:CAN1052499:award-1,CAN1052499,CAN1052499,acelasi anunt
ot:CN1029212:award-1,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-10,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-11,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-12,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-13,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-14,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-15,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-16,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-17,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-18,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-2,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-3,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-4,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-5,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-6,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-7,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-8,CN1029212,CN1029212,acelasi anunt
ot:CN1029212:award-9,CN1029212,CN1029212,acelasi anunt
ot:CAN1052544:award-1,CAN1052544,CAN1052544,acelasi anunt
ot:CAN1052546:award-1,CAN1052546,CAN1052546,acelasi anunt
ot:CAN1052549:award-1,CAN1052549,CAN1052549,acelasi anunt
ot:CAN1052550:award-1,CAN1052550,CAN1052550,acelasi anunt
ot:CN1029402:award-1,CN1029402,CN1029402,acelasi anunt
ot:CN1029402:award-2,CN1029402,CN1029402,acelasi anunt
ot:CN1029402:award-3,CN1029402,CN1029402,acelasi anunt
ot:CAN1052600:award-1,CAN1052600,CAN1052600,acelasi anunt
ot:CAN1052606:award-1,CAN1052606,CAN1052606,acelasi anunt
ot:CAN1052634:award-1,CAN1052634,CAN1052634,acelasi anunt
ot:SCN1083403:award-1,SCN1083403,SCN1083403,acelasi anunt
ot:CAN1052642:award-1,CAN1052642,CAN1052642,acelasi anunt
ot:CAN1052646:award-1,CAN1052646,CAN1052646,acelasi anunt
ot:CAN1052703:award-1,CAN1052703,CAN1052703,acelasi anunt
ot:CAN1052704:award-1,CAN1052704,CAN1052704,acelasi anunt
ot:CAN1052712:award-1,CAN1052712,CAN1052712,acelasi anunt
ot:CAN1052731:award-1,CAN1052731,CAN1052731,acelasi anunt
ot:CN1025536:award-1,CN1025536,CN1025536,acelasi anunt
ot:CN1026794:award-1,CN1026794,CN1026794,acelasi anunt
ot:CN1026794:award-2,CN1026794,CN1026794,acelasi anunt
ot:CN1026794:award-3,CN1026794,CN1026794,acelasi anunt
ot:CN1026794:award-4,CN1026794,CN1026794,acelasi anunt
ot:CN1029377:award-1,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-10,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-11,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-12,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-13,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-14,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-15,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-16,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-17,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-18,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-19,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-2,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-20,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-21,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-22,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-23,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-24,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-25,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-26,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-27,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-28,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-29,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-3,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-30,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-31,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-32,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-33,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-34,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-35,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-36,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-37,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-38,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-39,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-4,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-40,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-41,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-42,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-43,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-44,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-45,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-46,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-47,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-48,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-49,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-5,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-50,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-51,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-52,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-53,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-54,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-55,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-56,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-57,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-58,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-59,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-6,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-60,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-7,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-8,CN1029377,CN1029377,acelasi anunt
ot:CN1029377:award-9,CN1029377,CN1029377,acelasi anunt
ot:CN1029403:award-1,CN1029403,CN1029403,acelasi anunt
ot:CN1029403:award-2,CN1029403,CN1029403,acelasi anunt
ot:CN1029403:award-3,CN1029403,CN1029403,acelasi anunt
ot:2021/S 082-211092:award-1,211092-2021,211092-2021,acelasi anunt
ot:CAN1052782:award-1,CAN1052782,CAN1052782,acelasi anunt
ot:CAN1052787:award-1,CAN1052787,CAN1052787,acelasi anunt
ot:CAN1052844:award-1,CAN1052844,CAN1052844,acelasi anunt
ot:CAN1052866:award-1,CAN1052866,CAN1052866,acelasi anunt
ot:CAN1052868:award-1,CAN1052868,CAN1052868,acelasi anunt
ot:CAN1052882:award-1,CAN1052882,CAN1052882,acelasi anunt
ot:CAN1052902:award-1,CAN1052902,CAN1052902,acelasi anunt
ot:CAN1052907:award-1,CAN1052907,CAN1052907,acelasi anunt
ot:CAN1052908:award-1,CAN1052908,CAN1052907,"inregistrare SICAP duplicata (aceeasi zi, valoare, titlu)"
ot:CAN1052913:award-1,CAN1052913,CAN1052907,"inregistrare SICAP duplicata (aceeasi zi, valoare, titlu)"
ot:CAN1052918:award-1,CAN1052918,CAN1052918,acelasi anunt
ot:CAN1052941:award-1,CAN1052941,CAN1052941,acelasi anunt
ot:CAN1052950:award-1,CAN1052950,CAN1052950,acelasi anunt
ot:CAN1052952:award-1,CAN1052952,CAN1052952,acelasi anunt
ot:SCN1083761:award-1,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-10,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-11,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-12,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-13,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-14,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-15,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-16,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-17,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-2,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-3,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-4,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-5,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-6,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-7,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-8,SCN1083761,SCN1083761,acelasi anunt
ot:SCN1083761:award-9,SCN1083761,SCN1083761,acelasi anunt
ot:CAN1052962:award-1,CAN1052962,CAN1052962,acelasi anunt
ot:CAN1052963:award-1,CAN1052963,CAN1052963,acelasi anunt
ot:CAN1052964:award-1,CAN1052964,CAN1052964,acelasi anunt
ot:CAN1053041:award-1,CAN1053041,CAN1053041,acelasi anunt
ot:CAN1053064:award-1,CAN1053064,CAN1053064,acelasi anunt
ot:CAN1053067:award-1,CAN1053067,CAN1053067,acelasi anunt
ot:SCN1080385:award-1,SCN1080385,SCN1080385,acelasi anunt
ot:CAN1053073:award-1,CAN1053073,CAN1053073,acelasi anunt
ot:CAN1053086:award-1,CAN1053086,CAN1053086,acelasi anunt
ot:CAN1053096:award-1,CAN1053096,CAN1053096,acelasi anunt
ot:CAN1053098:award-1,CAN1053098,CAN1053098,acelasi anunt
ot:CAN1053120:award-1,CAN1053120,CAN1053120,acelasi anunt
ot:CAN1053125:award-1,CAN1053125,CAN1053125,acelasi anunt
ot:CAN1053131:award-1,CAN1053131,CAN1053131,acelasi anunt
ot:2021/S 079-200920:award-1,200920-2021,200920-2021,acelasi anunt
ot:CAN1053159:award-1,CAN1053159,CAN1053159,acelasi anunt
ot:CAN1053160:award-1,CAN1053160,CAN1053160,acelasi anunt
ot:CAN1053180:award-1,CAN1053180,CAN1053180,acelasi anunt
ot:CAN1053184:award-1,CAN1053184,CAN1053184,acelasi anunt
ot:CAN1053187:award-1,CAN1053187,CAN1053187,acelasi anunt
ot:CAN1053191:award-1,CAN1053191,CAN1053191,acelasi anunt
ot:CAN1053194:award-1,CAN1053194,CAN1053194,acelasi anunt
ot:CAN1053200:award-1,CAN1053200,CAN1053200,acelasi anunt
ot:CAN1053201:award-1,CAN1053201,CAN1053201,acelasi anunt
ot:CAN1053206:award-1,CAN1053206,CAN1053206,acelasi anunt
ot:CN1029777:award-1,CN1029777,CN1029777,acelasi anunt
ot:CN1029777:award-2,CN1029777,CN1029777,acelasi anunt
ot:CAN1053223:award-1,CAN1053223,CAN1053223,acelasi anunt
ot:CAN1053227:award-1,CAN1053227,CAN1053227,acelasi anunt
ot:CAN1053231:award-1,CAN1053231,CAN1053227,"inregistrare SICAP duplicata (aceeasi zi, valoare, titlu)"
ot:CAN1053229:award-1,CAN1053229,CAN1053229,acelasi anunt
ot:CAN1053233:award-1,CAN1053233,CAN1053233,acelasi anunt
ot:CAN1053234:award-1,CAN1053234,CAN1053234,acelasi anunt
ot:CAN1053240:award-1,CAN1053240,CAN1053240,acelasi anunt
ot:CAN1053294:award-1,CAN1053294,CAN1053294,acelasi anunt
ot:CAN1053298:award-1,CAN1053298,CAN1053298,acelasi anunt
ot:CAN1053300:award-1,CAN1053300,CAN1053300,acelasi anunt
ot:CAN1053318:award-1,CAN1053318,CAN1053318,acelasi anunt
ot:CAN1053320:award-1,CAN1053320,CAN1053320,acelasi anunt
ot:CAN1053329:award-1,CAN1053329,CAN1053329,acelasi anunt
ot:CAN1053330:award-1,CAN1053330,CAN1053330,acelasi anunt
ot:CAN1053332:award-1,CAN1053332,CAN1053332,acelasi anunt
ot:CAN1053333:award-1,CAN1053333,CAN1053333,acelasi anunt
ot:CAN1053334:award-1,CAN1053334,CAN1053334,acelasi anunt
ot:CAN1053366:award-1,CAN1053366,CAN1053366,acelasi anunt
ot:CAN1053367:award-1,CAN1053367,CAN1053367,acelasi anunt
ot:CAN1053369:award-1,CAN1053369,CAN1053369,acelasi anunt
ot:CN1025675:award-1,CN1025675,CN1025675,acelasi anunt
ot:CN1025675:award-2,CN1025675,CN1025675,acelasi anunt
ot:CN1025675:award-3,CN1025675,CN1025675,acelasi anunt
ot:CN1025675:award-4,CN1025675,CN1025675,acelasi anunt
ot:CN1025675:award-5,CN1025675,CN1025675,acelasi anunt
ot:CN1025675:award-6,CN1025675,CN1025675,acelasi anunt
ot:CN1025749:award-1,CN1025749,CN1025749,acelasi anunt
ot:CN1025851:award-1,CN1025851,629033-2020,"inregistrare SICAP a procedurii 629033-2020 (castigatori, valoare, titlu, perioada)"
ot:CAN1053374:award-1,CAN1053374,CAN1053374,acelasi anunt
ot:CAN1053375:award-1,CAN1053375,CAN1053375,acelasi anunt
ot:CN1029806:award-1,CN1029806,CN1029806,acelasi anunt
ot:CN1029806:award-2,CN1029806,CN1029806,acelasi anunt
ot:CN1029806:award-3,CN1029806,CN1029806,acelasi anunt
ot:CN1029806:award-4,CN1029806,CN1029806,acelasi anunt
ot:CN1029806:award-5,CN1029806,CN1029806,acelasi anunt
ot:CN1029806:award-6,CN1029806,CN1029806,acelasi anunt
ot:CN1029806:award-7,CN1029806,CN1029806,acelasi anunt
ot:CN1029806:award-8,CN1029806,CN1029806,acelasi anunt
ot:CN1029817:award-1,CN1029817,CN1029817,acelasi anunt
ot:CN1029817:award-2,CN1029817,CN1029817,acelasi anunt
ot:CN1029817:award-3,CN1029817,CN1029817,acelasi anunt
ot:CN1029817:award-4,CN1029817,CN1029817,acelasi anunt
ot:CN1029849:award-1,CN1029849,CN1029849,acelasi anunt
ot:CN1029849:award-2,CN1029849,CN1029849,acelasi anunt
ot:CN1029849:award-3,CN1029849,CN1029849,acelasi anunt
ot:CN1029849:award-4,CN1029849,CN1029849,acelasi anunt
ot:CN1029849:award-5,CN1029849,CN1029849,acelasi anunt
ot:CAN1053386:award-1,CAN1053386,CAN1053386,acelasi anunt
ot:CAN1053391:award-1,CAN1053391,CAN1053391,acelasi anunt
ot:CAN1053397:award-1,CAN1053397,CAN1053397,acelasi anunt
ot:CAN1053399:award-1,CAN1053399,CAN1053399,acelasi anunt
ot:CAN1053439:award-1,CAN1053439,CAN1053439,acelasi anunt
ot:CAN1053441:award-1,CAN1053441,CAN1053441,acelasi anunt
ot:CAN1053444:award-1,CAN1053444,CAN1053444,acelasi anunt
ot:CAN1053448:award-1,CAN1053448,CAN1053448,acelasi anunt
ot:CAN1053451:award-1,CAN1053451,CAN1053451,acelasi anunt
ot:CAN1053464:award-1,CAN1053464,CAN1053464,acelasi anunt
ot:CAN1053470:award-1,CAN1053470,CAN1053470,acelasi anunt
ot:CAN1053477:award-1,CAN1053477,CAN1053477,acelasi anunt
ot:CAN1053478:award-1,CAN1053478,CAN1053478,acelasi anunt
ot:CAN1053479:award-1,CAN1053479,CAN1053479,acelasi anunt
ot:CAN1053481:award-1,CAN1053481,CAN1053481,acelasi anunt
ot:CAN1053482:award-1,CAN1053482,CAN1053482,acelasi anunt
ot:CAN1053484:award-1,CAN1053484,CAN1053484,acelasi anunt
ot:CAN1053486:award-1,CAN1053486,CAN1053486,acelasi anunt
ot:CAN1053487:award-1,CAN1053487,CAN1053487,acelasi anunt
ot:CAN1053488:award-1,CAN1053488,CAN1053488,acelasi anunt
ot:CAN1053490:award-1,CAN1053490,CAN1053490,acelasi anunt
ot:CN1029890:award-1,CN1029890,CN1029890,acelasi anunt
ot:CN1029890:award-2,CN1029890,CN1029890,acelasi anunt
ot:CN1029890:award-3,CN1029890,CN1029890,acelasi anunt
ot:CN1029890:award-4,CN1029890,CN1029890,acelasi anunt
ot:CN1029890:award-5,CN1029890,CN1029890,acelasi anunt
ot:SCN1084152:award-1,SCN1084152,SCN1084152,acelasi anunt
ot:SCN1084152:award-2,SCN1084152,SCN1084152,acelasi anunt
ot:SCN1084152:award-3,SCN1084152,SCN1084152,acelasi anunt
ot:SCN1084152:award-4,SCN1084152,SCN1084152,acelasi anunt
ot:SCN1084152:award-5,SCN1084152,SCN1084152,acelasi anunt
ot:SCN1084152:award-6,SCN1084152,SCN1084152,acelasi anunt
ot:SCN1084152:award-7,SCN1084152,SCN1084152,acelasi anunt
ot:CAN1053578:award-1,CAN1053578,CAN1053578,acelasi anunt
ot:CAN1053579:award-1,CAN1053579,CAN1053579,acelasi anunt
ot:CAN1053645:award-1,CAN1053645,CAN1053645,acelasi anunt
ot:CAN1053648:award-1,CAN1053648,CAN1053648,acelasi anunt
ot:CAN1053650:award-1,CAN1053650,CAN1053650,acelasi anunt
ot:CAN1053653:award-1,CAN1053653,CAN1053653,acelasi anunt
ot:CAN1053654:award-1,CAN1053654,CAN1053654,acelasi anunt
ot:CAN1053662:award-1,CAN1053662,CAN1053662,acelasi anunt
ot:CAN1053663:award-1,CAN1053663,CAN1053663,acelasi anunt
ot:CAN1053665:award-1,CAN1053665,CAN1053665,acelasi anunt
ot:CAN1053674:award-1,CAN1053674,CAN1053674,acelasi anunt
ot:CAN1053675:award-1,CAN1053675,CAN1053675,acelasi anunt
ot:SCN1079334:award-1,SCN1079334,SCN1079334,acelasi anunt
ot:SCN1080440:award-1,SCN1080440,SCN1080440,acelasi anunt
ot:2021/S 074-187293:award-1,187293-2021,187293-2021,acelasi anunt
ot:CAN1053680:award-1,CAN1053680,CAN1053680,acelasi anunt
ot:CAN1053687:award-1,CAN1053687,CAN1053687,acelasi anunt
ot:CAN1053690:award-1,CAN1053690,CAN1053690,acelasi anunt
ot:CAN1053696:award-1,CAN1053696,CAN1053696,acelasi anunt
ot:CAN1053701:award-1,CAN1053701,CAN1053701,acelasi anunt
ot:CAN1053703:award-1,CAN1053703,CAN1053703,acelasi anunt
ot:CAN1053705:award-1,CAN1053705,CAN1053705,acelasi anunt
ot:CAN1053721:award-1,CAN1053721,CAN1053721,acelasi anunt
ot:CAN1053740:award-1,CAN1053740,CAN1053740,acelasi anunt
ot:CAN1053751:award-1,CAN1053751,CAN1053751,acelasi anunt
ot:CAN1053758:award-1,CAN1053758,CAN1053758,acelasi anunt
ot:CAN1053759:award-1,CAN1053759,CAN1053759,acelasi anunt
ot:CAN1053772:award-1,CAN1053772,CAN1053772,acelasi anunt
ot:CAN1053773:award-1,CAN1053773,CAN1053773,acelasi anunt
ot:SCN1084357:award-1,SCN1084357,SCN1084357,acelasi anunt
ot:SCN1084357:award-2,SCN1084357,SCN1084357,acelasi anunt
ot:SCN1084357:award-3,SCN1084357,SCN1084357,acelasi anunt
ot:SCN1084357:award-4,SCN1084357,SCN1084357,acelasi anunt
ot:SCN1084357:award-5,SCN1084357,SCN1084357,acelasi anunt
ot:CAN1053820:award-1,CAN1053820,CAN1053820,acelasi anunt
ot:CAN1053834:award-1,CAN1053834,CAN1053834,acelasi anunt
ot:CAN1053835:award-1,CAN1053835,CAN1053835,acelasi anunt
ot:CAN1053836:award-1,CAN1053836,CAN1053836,acelasi anunt
ot:CAN1053837:award-1,CAN1053837,CAN1053837,acelasi anunt
ot:CAN1053839:award-1,CAN1053839,CAN1053839,acelasi anunt
ot:CAN1053840:award-1,CAN1053840,CAN1053840,acelasi anunt
ot:CAN1053841:award-1,CAN1053841,CAN1053841,acelasi anunt
ot:CAN1053842:award-1,CAN1053842,CAN1053842,acelasi anunt
ot:CAN1053843:award-1,CAN1053843,CAN1053843,acelasi anunt
ot:CAN1053846:award-1,CAN1053846,CAN1053846,acelasi anunt
ot:CAN1053847:award-1,CAN1053847,CAN1053847,acelasi anunt
ot:CAN1053868:award-1,CAN1053868,CAN1053868,acelasi anunt
ot:CAN1053901:award-1,CAN1053901,CAN1053901,acelasi anunt
ot:CAN1053911:award-1,CAN1053911,CAN1053911,acelasi anunt
ot:CAN1053916:award-1,CAN1053916,CAN1053916,acelasi anunt
ot:CAN1053918:award-1,CAN1053918,CAN1053918,acelasi anunt
ot:CAN1053920:award-1,CAN1053920,CAN1053920,acelasi anunt
ot:CAN1053921:award-1,CAN1053921,CAN1053921,acelasi anunt
ot:CAN1053926:award-1,CAN1053926,CAN1053926,acelasi anunt
ot:CAN1053930:award-1,CAN1053930,CAN1053930,acelasi anunt
ot:CAN1053931:award-1,CAN1053931,CAN1053931,acelasi anunt
ot:CAN1053936:award-1,CAN1053936,CAN1053936,acelasi anunt
ot:CAN1053939:award-1,CAN1053939,CAN1053939,acelasi anunt
ot:CAN1053947:award-1,CAN1053947,CAN1053947,acelasi anunt
ot:CAN1053952:award-1,CAN1053952,CAN1053952,acelasi anunt
ot:CAN1053953:award-1,CAN1053953,CAN1053953,acelasi anunt
ot:CAN1053961:award-1,CAN1053961,CAN1053961,acelasi anunt
ot:CAN1053970:award-1,CAN1053970,CAN1053970,acelasi anunt
ot:CAN1053972:award-1,CAN1053972,CAN1053972,acelasi anunt
ot:CAN1053974:award-1,CAN1053974,CAN1053974,acelasi anunt
ot:CAN1053975:award-1,CAN1053975,CAN1053975,acelasi anunt
